feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,gesture_label,timestamp
2.748321,2.8767695,2.7410593,3.0822477,2.7309554,2.8850217,2.6439788,2.5848935,2.4247293,2.5453677,0.25660828,0.42054808,0.28846738,0.23568979,0.19395226,0.054415606,0.055310883,0.054981977,0.06285001,0.0920132,0.13105433,0.15465944,0.1649112,0.06512678,0.10837335,0.071769655,0.06865066,0.05702045,-0.05061069,-0.10012931,-0.07920356,-0.060616177,-0.050462633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boar,2026-02-15T18:29:24.707278
2.5076885,2.8354535,2.5681922,3.0794258,2.574069,2.9436848,2.4499748,2.8991818,2.35553,2.921179,0.2497813,0.35339373,0.26980728,0.27712616,0.24635422,0.09730411,0.021316433,0.09049399,0.071746804,0.08409932,0.09537687,0.1075839,0.107566796,0.100343265,0.12827438,0.10186754,0.11943474,0.09481586,-0.042417984,-0.0885068,-0.06861258,-0.055271488,-0.055604614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boar,2026-02-15T18:29:24.914651
2.4492633,2.819887,2.507272,3.0727923,2.5584428,2.9028792,2.4655676,2.84431,2.3675764,2.8918765,0.2515193,0.34323743,0.25287217,0.26911935,0.24597983,0.09189084,0.026710708,0.08468082,0.07141402,0.08584251,0.091649994,0.10582346,0.09560675,0.1074421,0.1329035,0.09816715,0.11884067,0.09693446,-0.040153183,-0.0813064,-0.06479405,-0.054332826,-0.056895636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boar,2026-02-15T18:29:25.117111
2.5628078,2.8561993,2.603474,3.0325267,2.6067593,2.965107,2.495919,2.906254,2.343105,2.8984585,0.24537247,0.3429924,0.2843905,0.28458953,0.256451,0.1293513,0.039465357,0.09487192,0.073377974,0.09182117,0.09905569,0.11338833,0.104574494,0.09999126,0.11093683,0.104098774,0.12042526,0.10656451,-0.048289277,-0.11016309,-0.08280329,-0.06865499,-0.06126632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boar,2026-02-15T18:29:25.327286
2.50516,2.8270905,2.5723188,3.0903876,2.6340008,2.925244,2.5257747,2.9224079,2.4193418,2.929722,0.25750732,0.36839885,0.2671203,0.3142644,0.2689191,0.094580114,0.029311972,0.079146765,0.070194736,0.085213885,0.102637544,0.1129073,0.11465116,0.09697126,0.12494157,0.08890602,0.123687014,0.09335471,-0.042304795,-0.09187275,-0.0722829,-0.0658021,-0.064987294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boar,2026-02-15T18:29:25.567783
2.5715752,2.8029604,2.509388,3.0930462,2.4766989,2.7926617,2.3286924,2.4056058,2.285904,2.6344295,0.26153874,0.40313527,0.2775615,0.23697788,0.2323618,0.14302634,0.06015904,0.09060545,0.06869942,0.08791211,0.107832864,0.12259332,0.14900579,0.116945125,0.16103078,0.10873139,0.11037473,0.09193568,-0.050190642,-0.12578456,-0.09547735,-0.06669978,-0.07452557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boar,2026-02-15T18:29:25.804751
2.5893834,2.8322215,2.6175308,3.1237886,2.6369083,2.3929095,2.485926,2.3212116,2.3791869,2.639662,0.259093,0.39432716,0.22287142,0.22214547,0.21631871,0.13592781,0.08903196,0.11683142,0.09454662,0.08541877,0.11214627,0.12516586,0.14203183,0.09637916,0.12454201,0.056126695,0.07760513,0.06736607,-0.039323933,-0.106970295,-0.07896916,-0.05934304,-0.06205319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boar,2026-02-15T18:29:26.061463
2.4875278,2.820822,2.5248213,3.0868657,2.5149386,2.961217,2.4300027,2.9601526,2.3716772,2.9235234,0.2686372,0.39946255,0.34322515,0.36708212,0.2963883,0.119346835,0.028108362,0.063351,0.05543025,0.089464195,0.11480282,0.1273158,0.13653547,0.11167443,0.14750136,0.14203663,0.1643303,0.11594154,-0.04990147,-0.11453652,-0.0909908,-0.08231501,-0.0765908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boar,2026-02-15T18:29:26.267354
2.6534965,2.8302267,2.611833,3.0906165,2.557369,3.0203283,2.4159715,2.6520264,2.3156815,2.7476423,0.27689278,0.41363874,0.3918371,0.2717635,0.2514122,0.11885699,0.0676695,0.019653233,0.080461875,0.09502277,0.1194167,0.13618831,0.14253263,0.10333654,0.13692212,0.15897611,0.11560793,0.09562088,-0.056143522,-0.12876773,-0.09953061,-0.06547391,-0.06893592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boar,2026-02-15T18:29:26.509314
2.7189186,2.8459163,2.6867003,3.1074948,2.6972575,1.318446,2.5325873,1.3848655,2.3585174,1.8963188,0.2597822,0.39884615,0.20359297,0.17799464,0.16738714,0.11435331,0.14910693,0.11292031,0.116543464,0.08784395,0.11544889,0.13411266,0.14384784,0.08632889,0.11308416,0.035220485,0.049352627,0.044650167,-0.041267976,-0.10787706,-0.083548956,-0.06198657,-0.059727643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boar,2026-02-15T18:29:26.757202
2.5632184,2.8130472,2.6736484,3.0921276,2.6997144,3.0164998,2.6168642,2.7732697,2.483419,2.8227606,0.26542777,0.42623276,0.42312393,0.30667898,0.27011448,0.044941455,0.05069792,0.010432042,0.049149193,0.088768624,0.13818878,0.15719782,0.16151375,0.071868636,0.114285074,0.13268325,0.09960206,0.08331881,-0.06430835,-0.11152791,-0.09741322,-0.068362035,-0.062468432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boar,2026-02-15T18:29:26.987331
2.695262,2.776051,2.6753001,3.0674562,2.7702734,0.5896083,2.6792552,0.84785193,2.4665236,1.5723414,0.21589735,0.3741377,0.17639814,0.16583227,0.16703671,0.10053564,0.16039191,0.16386548,0.13486335,0.09459045,0.111217126,0.12750167,0.16079715,0.058779757,0.08319604,0.01721001,0.040349305,0.043967396,-0.03594965,-0.09792394,-0.07184657,-0.04916942,-0.046268947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boar,2026-02-15T18:29:27.207237
2.6023407,2.8461356,2.6382737,3.0898032,2.6326444,3.0191793,2.5085216,2.9330564,2.4001007,2.913748,0.27407333,0.3955366,0.37660068,0.33394402,0.28114057,0.095580354,0.055384085,0.047507156,0.06784423,0.09163133,0.11755471,0.13361871,0.12547073,0.09276617,0.116474524,0.13459544,0.13005944,0.09761383,-0.047288015,-0.10382766,-0.08027572,-0.061138444,-0.059836753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boar,2026-02-15T18:29:27.420943
2.6291385,2.8290958,2.5710363,3.0984666,2.6692047,1.1466407,2.547158,2.2836566,2.4452374,2.6247396,0.26267886,0.37643158,0.19551654,0.21242324,0.21582097,0.08497628,0.16664729,0.15805177,0.09152247,0.0844851,0.10531715,0.12115555,0.1168471,0.0909049,0.12173541,0.038095783,0.071842425,0.06706092,-0.04704089,-0.098315574,-0.08120467,-0.060613133,-0.060928337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boar,2026-02-15T18:29:27.626981
2.601321,2.8231704,2.5821595,3.0753853,2.5333996,2.9204214,2.3804178,2.8432157,2.2978156,2.8435695,0.26386857,0.3991992,0.31559226,0.3156116,0.27268514,0.11659967,0.021725282,0.06480035,0.07237553,0.090472795,0.112995826,0.12791611,0.14051628,0.10553714,0.14627312,0.12176307,0.13801016,0.102613054,-0.04815531,-0.110824056,-0.08694678,-0.07228888,-0.07536663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boar,2026-02-15T18:29:27.846853
2.4238346,2.8178473,2.5275187,3.0855947,2.6101482,2.9282293,2.5130148,2.968384,2.4540136,2.9764707,0.24808143,0.37193686,0.28254056,0.3406095,0.29964703,0.1347366,0.027596505,0.092098154,0.051682606,0.08546746,0.10458451,0.11130851,0.1304327,0.09474049,0.12722492,0.09761698,0.13748246,0.106974445,-0.044991095,-0.09673127,-0.07958548,-0.071731456,-0.069226846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boar,2026-02-15T18:29:28.067129
2.5022178,2.799239,2.5282285,3.1025345,2.613939,2.4076903,2.4648695,2.7969944,2.3748226,2.7973483,0.26490283,0.38224828,0.21377425,0.27943757,0.23732136,0.10954406,0.113176525,0.15690394,0.07319798,0.087023035,0.09721691,0.110605806,0.12240839,0.10485469,0.13707417,0.06206368,0.11377933,0.08480617,-0.038597915,-0.090632156,-0.07299764,-0.059695758,-0.054471884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boar,2026-02-15T18:29:28.276905
2.4753952,2.7814803,2.6026917,3.07674,2.665593,2.8796191,2.5661697,2.7773514,2.4793518,2.8516366,0.25011492,0.3709059,0.26454648,0.27288726,0.25415733,0.091008976,0.04884241,0.08963894,0.04160555,0.07951197,0.1102749,0.11708979,0.12392856,0.08031178,0.11299146,0.075515926,0.091586195,0.069732524,-0.04588249,-0.089154154,-0.07555528,-0.062115487,-0.0664698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boar,2026-02-15T18:29:28.493041
2.4616718,2.8389418,2.525348,3.0867844,2.5764637,2.970636,2.4788134,2.9913063,2.430996,2.9819126,0.2707028,0.39286366,0.3101941,0.37143365,0.31328672,0.12716287,0.014920622,0.07167259,0.043512605,0.08564564,0.107237644,0.11768576,0.12899864,0.10780079,0.13885671,0.11339663,0.15671378,0.11773236,-0.049013775,-0.105958,-0.088083945,-0.0812283,-0.07429486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boar,2026-02-15T18:29:28.714697
2.584623,2.8274817,2.5958955,3.0939682,2.715285,2.9246545,2.6168215,2.8297358,2.4716272,2.8468528,0.2669224,0.3849303,0.25222048,0.26906392,0.23511459,0.08554628,0.05562236,0.08530169,0.080096066,0.08612101,0.109803475,0.1231582,0.12114992,0.08512163,0.11253494,0.06403407,0.087833785,0.0663141,-0.042145435,-0.089282855,-0.07195009,-0.058930263,-0.05862794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boar,2026-02-15T18:29:28.931272
2.6591008,2.817065,2.5872552,3.079426,2.6616688,2.9100685,2.531716,2.5977788,2.363595,2.7550712,0.2614417,0.38820368,0.23555422,0.22783835,0.21933296,0.08873963,0.102544926,0.105234325,0.097076416,0.097606994,0.111262396,0.12994024,0.12987408,0.092987694,0.12607889,0.06023033,0.08001908,0.07106417,-0.039432537,-0.092174634,-0.07860887,-0.058321144,-0.06165779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boar,2026-02-15T18:29:29.140842
2.6493897,2.8170338,2.7140698,3.0971134,2.7587101,2.8567135,2.638442,1.5826297,2.4370525,1.9960666,0.26093853,0.4209755,0.26045713,0.19980146,0.1820351,0.059296772,0.09314199,0.07469405,0.10892431,0.098002166,0.13298205,0.15547165,0.16123876,0.07480769,0.10517112,0.048252203,0.04779029,0.042898927,-0.047704205,-0.10117424,-0.08512869,-0.06038015,-0.05832809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boar,2026-02-15T18:29:29.382611
2.6705492,2.8527706,2.6543436,3.080585,2.7138462,3.0153472,2.6670508,2.9637837,2.5614748,2.964454,0.2667689,0.40661684,0.40526518,0.36273965,0.29718024,0.077204466,0.041533727,0.016594436,0.045044374,0.077766135,0.13322453,0.14740038,0.14213957,0.07510267,0.10984755,0.12549226,0.11843319,0.086128935,-0.05581568,-0.106429264,-0.095030494,-0.08050413,-0.075375594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boar,2026-02-15T18:29:29.611620
2.596366,2.8386247,2.7719064,3.0921404,2.896011,0.5475701,2.7001126,0.7898093,2.5120327,1.0252383,0.26570678,0.41335937,0.1956414,0.18043627,0.1709447,0.101774335,0.16984719,0.14242437,0.12821373,0.08625247,0.12692419,0.14082798,0.15145274,0.061427858,0.0798149,0.0076614222,0.02755728,0.025540316,-0.03439772,-0.08372859,-0.06928609,-0.048214186,-0.04626999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boar,2026-02-15T18:29:29.823913
2.6004286,2.8328366,2.7177267,3.0927043,2.7624226,3.0365734,2.6671567,2.9621694,2.5234478,2.9750788,0.2827608,0.41645905,0.42064014,0.38368404,0.31580135,0.07201893,0.035389446,0.02628856,0.04251703,0.08568928,0.14170839,0.15692964,0.13596219,0.07268452,0.09387666,0.11102265,0.11081045,0.08399214,-0.05959651,-0.11129905,-0.100925334,-0.082918175,-0.07357236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boar,2026-02-15T18:29:30.048901
2.6030655,2.7676063,2.6017725,3.092514,2.637539,0.9608142,2.47902,1.1853571,2.3949735,1.868515,0.25376832,0.40844896,0.20804319,0.18813814,0.1929646,0.10833864,0.16594155,0.12795787,0.0768096,0.08253934,0.11483458,0.12986222,0.15856062,0.08989201,0.13050327,0.04049809,0.05935382,0.052069206,-0.04912826,-0.115606755,-0.089061014,-0.061937317,-0.06537027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boar,2026-02-15T18:29:30.276910
2.6745434,2.8298924,2.6690452,3.0905583,2.643911,3.0216367,2.5047314,2.949348,2.3743184,2.9396179,0.26991454,0.39351693,0.36974236,0.33593422,0.28722587,0.09673881,0.04807804,0.0448547,0.072704904,0.092523724,0.11889395,0.13514452,0.12755693,0.0903768,0.11493784,0.12780125,0.12616521,0.09608373,-0.045422383,-0.10307799,-0.082635164,-0.06773509,-0.06931624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boar,2026-02-15T18:29:30.476991
2.6620283,2.810913,2.6492121,3.098411,2.6506512,2.779479,2.4749637,2.1425486,2.3005142,2.436778,0.26181847,0.41271293,0.23486473,0.19819866,0.18804948,0.083815426,0.10734094,0.09650122,0.11592043,0.09863935,0.11791051,0.13957895,0.15338767,0.09020449,0.12934372,0.05760065,0.06412994,0.05799352,-0.046205617,-0.1065784,-0.08427247,-0.063123755,-0.06251127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boar,2026-02-15T18:29:30.698817
2.66871,2.814182,2.6750321,3.0849104,2.7073598,0.7285363,2.528717,1.0815169,2.3939538,1.5277303,0.2679535,0.4156201,0.21024215,0.1835781,0.17957178,0.124609545,0.14863876,0.13766326,0.11940719,0.089835756,0.12008848,0.13880329,0.15340284,0.08671116,0.11212846,0.030987062,0.050643157,0.046338275,-0.045933377,-0.117839746,-0.08744782,-0.058061928,-0.05791432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boar,2026-02-15T18:29:30.949126
2.5501466,2.8084507,2.5810785,3.1041028,2.6178849,2.9908268,2.516481,2.793952,2.4126275,2.8181505,0.27134085,0.4075733,0.36209145,0.2921962,0.26257464,0.11381788,0.03554111,0.03453337,0.06474901,0.09272478,0.12080003,0.13917902,0.14138733,0.09893564,0.12399936,0.12833096,0.111777075,0.0877767,-0.0467496,-0.11471002,-0.08955698,-0.0670911,-0.069052406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boar,2026-02-15T18:29:31.150667
2.5395663,2.8096619,2.7308896,3.0972972,2.763536,3.0317864,2.7043552,2.765136,2.6065633,2.8742547,0.24053559,0.4044235,0.41228393,0.29116216,0.27065423,0.03005197,0.06337174,0.008431135,0.03279557,0.07100172,0.1405477,0.15050384,0.16415565,0.05703808,0.08781664,0.11338228,0.07944226,0.067021176,-0.06844253,-0.12352877,-0.10471627,-0.07551004,-0.07442326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boar,2026-02-15T18:29:31.359291
2.461557,2.8266306,2.549946,3.077141,2.5670989,2.941046,2.4626706,2.8999147,2.3898103,2.929918,0.23567888,0.3346357,0.2645261,0.27012563,0.24827027,0.092734806,0.04099366,0.08650316,0.07423589,0.0826075,0.09211873,0.1021168,0.1023239,0.09702888,0.12357509,0.10437139,0.11867904,0.09817424,-0.043732997,-0.09019276,-0.068324074,-0.056042004,-0.05608318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boar,2026-02-15T18:29:31.614496
2.5778,2.857847,2.6556096,3.0733397,2.6490016,3.0323,2.5366466,2.967403,2.4416885,2.9591844,0.25965187,0.3907447,0.38933566,0.36150914,0.30698988,0.068843216,0.04340241,0.031152429,0.050164808,0.086638466,0.1197387,0.13393061,0.13291338,0.0802432,0.11307753,0.13353074,0.13166896,0.09828207,-0.053627867,-0.106239624,-0.09130372,-0.07737059,-0.07448775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boar,2026-02-15T18:29:31.848760
2.6871333,2.8567264,2.66224,3.0936131,2.653115,3.0239513,2.5299962,2.9753299,2.375153,2.9291308,0.2571022,0.3697271,0.36396295,0.3299705,0.2739356,0.090767205,0.06378984,0.057395246,0.04986609,0.08779751,0.10470067,0.121715866,0.116047226,0.08636296,0.109096795,0.12984769,0.12763281,0.101378016,-0.04950825,-0.10368271,-0.08503338,-0.06902557,-0.05991228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boar,2026-02-15T18:29:32.067965
2.6658814,2.8876803,2.577198,3.0722356,2.485828,3.005382,2.389882,2.9510229,2.3525658,2.9066954,0.2553759,0.36295804,0.36320296,0.32839078,0.2800703,0.09264986,0.06698748,0.06033255,0.06569808,0.079341255,0.102908365,0.11528292,0.11121596,0.10110377,0.14071615,0.16799606,0.16004649,0.12757063,-0.063499436,-0.121253,-0.10085094,-0.08159124,-0.07063326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boar,2026-02-15T18:29:32.297115
2.6997705,2.9430878,2.68739,3.0751817,2.5950494,3.0114977,2.5018487,2.9663959,2.462182,2.9665987,0.2693622,0.3806154,0.38892576,0.3536453,0.3005622,0.086449295,0.057867214,0.035695575,0.047723677,0.063145064,0.109936774,0.12212812,0.11464286,0.0927865,0.12422604,0.1529709,0.14742285,0.115706384,-0.06219019,-0.11945919,-0.10197825,-0.08401427,-0.07469754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boar,2026-02-15T18:29:32.510052
